Retailer,Invoice Date,Region,State,City,Product,Price per Unit,Units Sold,Total Sales,Operating Profit,Operating Margin,Sales Method,Log_Total_Sales,Log_Units_Sold,Log_Operating_Profit,Log_Operating_Margin,Log_Price_per_Unit
West Gear,2021-01-25,West,California,San Francisco,Men's Athletic Footwear,42,287.0,12054.0,2049.0,0.25,Outlet,-0.2745640183523414,0.5477429727938506,-0.7892683756420599,-1.9932554808937553,-0.0739848480855997
West Gear,2021-01-26,West,California,San Francisco,Women's Street Footwear,39,248.0,9672.0,3288.0,0.34,Outlet,-0.39186454368625273,0.3595677611475315,-0.5219642055700467,-0.9005704908984394,-0.3107768733823138
West Gear,2021-01-27,West,California,San Francisco,Women's Athletic Footwear,39,247.0,9633.0,2600.0,0.26999999999999996,Outlet,-0.39401722328245153,0.3543635971085061,-0.6546639309576757,-1.7437868686455151,-0.3107768733823138
West Gear,2021-01-28,West,California,San Francisco,Men's Apparel,43,225.0,9675.0,4644.0,0.4800000000000001,Outlet,-0.39169931261182744,0.23423033641435645,-0.3267728759374385,0.6611864448160962,0.0012873419375581399
West Gear,2021-01-29,West,California,San Francisco,Women's Apparel,51,264.0,13464.0,2019.0,0.25,Outlet,-0.21562404464111706,0.440106342695775,-0.7976041245212383,-1.9932554808937553,0.5482551679706069
West Gear,2021-01-30,West,California,San Francisco,Men's Street Footwear,36,289.0,10404.0,3433.0,0.33000000000000007,Outlet,-0.35299475740173225,0.55669271798312,-0.49757025405940425,-1.0182953303561257,-0.5660382453975762
West Gear,2021-01-31,West,California,San Francisco,Men's Athletic Footwear,39,280.0,10920.0,1965.0,0.25,Outlet,-0.3272045958653186,0.5159219258173925,-0.8129253303951954,-1.9932554808937553,-0.3107768733823138
West Gear,2021-02-01,West,California,San Francisco,Women's Street Footwear,42,210.0,8820.0,2910.0,0.33000000000000007,Outlet,-0.4409943734945995,0.14541514595934574,-0.5909959727243136,-1.0182953303561257,-0.0739848480855997
West Gear,2021-02-02,West,California,San Francisco,Women's Athletic Footwear,42,223.0,9366.0,2903.0,0.30999999999999994,Outlet,-0.40899310439786035,0.2227348561146309,-0.5923572871365568,-1.2564240160120914,-0.0739848480855997
West Gear,2021-02-03,West,California,San Francisco,Men's Apparel,50,221.0,11050.0,5193.0,0.4700000000000001,Outlet,-0.32089926583613587,0.21113627596086335,-0.2636069853399008,0.5546355785139037,0.48467654773873725
West Gear,2021-02-04,West,California,San Francisco,Women's Apparel,46,224.0,10304.0,1236.0,0.25,Outlet,-0.35814054990210636,0.22849536906243284,-1.0748964388032276,-1.9932554808937553,0.2172466602947214
West Gear,2021-02-05,West,California,San Francisco,Men's Street Footwear,39,263.0,10257.0,3589.0,0.35000000000000003,Outlet,-0.3605763471307761,0.4352169870853978,-0.47245015024881665,-0.7837209371518269,-0.3107768733823138
West Gear,2021-02-06,West,California,San Francisco,Men's Athletic Footwear,46,306.0,14076.0,2815.0,0.25,Outlet,-0.1919399692300662,0.6303640965237776,-0.6097565489207448,-1.9932554808937553,0.2172466602947214
West Gear,2021-02-07,West,California,San Francisco,Women's Street Footwear,40,247.0,9880.0,3359.0,0.34,Outlet,-0.38052819753669226,0.3543635971085061,-0.509888057338471,-0.9005704908984394,-0.2299284184949977
West Gear,2021-02-08,West,California,San Francisco,Women's Athletic Footwear,37,210.0,7770.0,2253.0,0.29,Outlet,-0.5085249281070613,0.14541514595934574,-0.7356278092765851,-1.4982163633388579,-0.47872117583861706
West Gear,2021-02-09,West,California,San Francisco,Men's Apparel,51,228.0,11628.0,5465.0,0.4700000000000001,Outlet,-0.2937343833483021,0.25128420576692717,-0.23474568536566828,0.5546355785139037,0.5482551679706069
West Gear,2021-02-10,West,California,San Francisco,Women's Apparel,56,256.0,14336.0,2150.0,0.25,Outlet,-0.18218822983329222,0.4004639125762311,-0.7620750514160028,-1.9932554808937553,0.8488510841354427
West Gear,2021-02-11,West,California,San Francisco,Men's Street Footwear,40,322.0,12880.0,4250.0,0.33000000000000007,Outlet,-0.23925048526697806,0.6960662512266167,-0.37689108768699797,-1.0182953303561257,-0.2299284184949977
West Gear,2021-02-12,West,California,San Francisco,Men's Athletic Footwear,46,332.0,15272.0,3207.0,0.25,Outlet,-0.1484896845181061,0.7354971416174679,-0.5360637333194576,-1.9932554808937553,0.2172466602947214
West Gear,2021-02-13,West,California,San Francisco,Women's Street Footwear,44,256.0,11264.0,3717.0,0.33000000000000007,Outlet,-0.31067952866395765,0.4004639125762311,-0.4526410039664049,-1.0182953303561257,0.07486787805518114
West Gear,2021-02-14,West,California,San Francisco,Women's Athletic Footwear,40,271.0,10840.0,3252.0,0.3,Outlet,-0.3311222142645671,0.4738238247307371,-0.5281872980715961,-1.3768551998063734,-0.2299284184949977
West Gear,2021-02-15,West,California,San Francisco,Men's Apparel,43,245.0,10535.0,5478.0,0.52,Outlet,-0.3463280938594062,0.34389201747791687,-0.2334024945847665,1.0803097517612874,0.0012873419375581399
West Gear,2021-02-16,West,California,San Francisco,Women's Apparel,50,256.0,12800.0,2176.0,0.25,Outlet,-0.24257012950467796,0.4004639125762311,-0.7552814317130869,-1.9932554808937553,0.48467654773873725
Kohl's,2021-02-17,West,California,San Francisco,Men's Street Footwear,26,224.0,5824.0,2504.0,0.43000000000000005,Outlet,-0.6621114236368355,0.22849536906243284,-0.6759282517534697,0.12105794094333347,-1.5976753673053168
Kohl's,2021-02-18,West,California,San Francisco,Men's Athletic Footwear,35,224.0,7840.0,2352.0,0.3,Outlet,-0.5037466502425151,0.22849536906243284,-0.7113229138551331,-1.3768551998063734,-0.6557478587687534
Kohl's,2021-03-09,West,California,San Francisco,Women's Street Footwear,36,217.0,7812.0,3281.0,0.42000000000000004,Outlet,-0.5056528225606248,0.1876223005695136,-0.523168899296719,0.010768417587764142,-0.5660382453975762
Kohl's,2021-03-10,West,California,San Francisco,Women's Athletic Footwear,33,182.0,6006.0,2282.0,0.38,Outlet,-0.6457177427846909,-0.0387050003071307,-0.7283993615456171,-0.43829620643621675,-0.8428957122353211
Kohl's,2021-03-11,West,California,Los Angeles,Men's Apparel,36,155.0,5580.0,3292.0,0.5900000000000001,Outlet,-0.6849123091552729,-0.2451439753350901,-0.5212769597951619,1.7879105989471293,-0.5660382453975762
Kohl's,2021-03-12,West,California,Los Angeles,Women's Apparel,29,210.0,6090.0,1400.0,0.25,Outlet,-0.638318254645656,0.14541514595934574,-1.0045018284797795,-1.9932554808937553,-1.2527043819188772
Kohl's,2021-03-13,West,California,Los Angeles,Men's Street Footwear,28,240.0,6720.0,3091.0,0.46,Outlet,-0.585873384536283,0.3173359915784561,-0.5568883222775288,0.4473573969152312,-1.363704708888332
Kohl's,2021-03-14,West,California,Los Angeles,Men's Athletic Footwear,30,215.0,6450.0,1999.0,0.31,Outlet,-0.6077208907838906,0.17570301786766684,-0.8032303539432032,-1.2564240160120905,-1.1453440731801674
Kohl's,2021-03-15,West,California,Los Angeles,Women's Street Footwear,33,223.0,7359.0,3090.0,0.42000000000000004,Outlet,-0.5374790253040678,0.2227348561146309,-0.5570712209987347,0.010768417587764142,-0.8428957122353211
Kohl's,2021-03-16,West,California,Los Angeles,Women's Athletic Footwear,34,179.0,6086.0,2495.0,0.41,Outlet,-0.6386682909021191,-0.06008123936325244,-0.6779633999313976,-0.10030054349361513,-0.7479848331772926
Kohl's,2021-03-17,West,California,Los Angeles,Men's Apparel,40,140.0,5600.0,3192.0,0.5700000000000001,Outlet,-0.6830062342476133,-0.3758848117156415,-0.5387137837492063,1.5889687959392331,-0.2299284184949977
Kohl's,2021-03-18,West,California,Los Angeles,Women's Apparel,32,208.0,6656.0,1730.0,0.26,Outlet,-0.5909716340778725,0.133098547924674,-0.8849057335337934,-1.8680261921679417,-0.9406401665990053
Kohl's,2021-03-19,West,California,Los Angeles,Men's Street Footwear,24,264.0,6336.0,2787.0,0.44,Outlet,-0.6172213089613615,0.440106342695775,-0.6154068739438273,0.2305788899494726,-1.8496609050690025
Kohl's,2021-03-20,West,California,Los Angeles,Men's Athletic Footwear,36,228.0,8208.0,2298.0,0.28,Outlet,-0.47930796168824286,0.25128420576692717,-0.7244504575568026,-1.620521981219822,-0.5660382453975762
Kohl's,2021-03-21,West,California,Los Angeles,Women's Street Footwear,33,221.0,7293.0,3354.0,0.46,Outlet,-0.5422787870295479,0.21113627596086335,-0.5107300997750689,0.4473573969152312,-0.8428957122353211
Kohl's,2021-03-22,West,California,Los Angeles,Women's Athletic Footwear,36,176.0,6336.0,2471.0,0.38999999999999996,Outlet,-0.6172213089613615,-0.08181675971589353,-0.6834265476644918,-0.3248213988011674,-0.5660382453975762
Kohl's,2021-03-23,West,California,Los Angeles,Men's Apparel,36,128.0,4608.0,2718.0,0.5900000000000001,Outlet,-0.7868755153278565,-0.49091463754506076,-0.6295767696555427,1.7879105989471293,-0.5660382453975762
Kohl's,2021-04-06,West,California,Los Angeles,Women's Apparel,33,194.0,6402.0,1472.0,0.25,Outlet,-0.6117004406754165,0.04343263309059517,-0.9761653077208776,-1.9932554808937553,-0.8428957122353211
Kohl's,2021-04-07,West,California,Los Angeles,Men's Street Footwear,31,248.0,7688.0,3536.0,0.46,Outlet,-0.514177387209632,0.3595677611475315,-0.4808599765997488,0.4473573969152312,-1.0413926102062483
Kohl's,2021-04-08,West,California,Los Angeles,Men's Athletic Footwear,34,210.0,7140.0,2070.0,0.29,Outlet,-0.5535746626096805,0.14541514595934574,-0.783505618055317,-1.4982163633388579,-0.7479848331772926
Kohl's,2021-04-09,West,California,Los Angeles,Women's Street Footwear,38,206.0,7828.0,3679.0,0.47000000000000003,Outlet,-0.5045627463901585,0.12066351924649787,-0.4584497581841694,0.5546355785139029,-0.393672340565958
Kohl's,2021-04-10,West,California,Los Angeles,Women's Athletic Footwear,31,173.0,5363.0,2037.0,0.38,Outlet,-0.7060437872540952,-0.1039238453687491,-0.7925879432491231,-0.43829620643621675,-1.0413926102062483
Kohl's,2021-04-11,West,California,Los Angeles,Men's Apparel,38,149.0,5662.0,3453.0,0.6,Outlet,-0.6771403643405265,-0.2958654965941717,-0.4942866711284102,1.8864450444781373,-0.393672340565958
Kohl's,2021-04-12,West,California,Los Angeles,Women's Apparel,49,198.0,9702.0,2619.0,0.27,Outlet,-0.39021453409286233,0.06969207373917474,-0.6505485339579518,-1.7437868686455142,0.4198388634416208
Kohl's,2021-04-13,West,California,Los Angeles,Men's Street Footwear,32,240.0,7680.0,3609.0,0.47000000000000003,Outlet,-0.5147320705880121,0.3173359915784561,-0.46930885666001765,0.5546355785139029,-0.9406401665990053
Kohl's,2021-04-14,West,California,Los Angeles,Men's Athletic Footwear,34,221.0,7514.0,2254.0,0.3,Outlet,-0.5263740029687873,0.21113627596086335,-0.7353770080342038,-1.3768551998063734,-0.7479848331772926
Kohl's,2021-04-15,West,California,Los Angeles,Women's Street Footwear,36,215.0,7740.0,3483.0,0.45,Outlet,-0.5105859518431535,0.17570301786766684,-0.48939677563382283,0.339341902441701,-0.5660382453975762
Kohl's,2021-04-16,West,California,Los Angeles,Women's Athletic Footwear,33,193.0,6369.0,2420.0,0.38,Outlet,-0.6144537245252822,0.03678360549533601,-0.6952140176534495,-0.43829620643621675,-0.8428957122353211
Kohl's,2021-04-17,West,California,Los Angeles,Men's Apparel,38,140.0,5320.0,3138.0,0.5900000000000001,Outlet,-0.7103324832947692,-0.3758848117156415,-0.5483581411081274,1.7879105989471293,-0.393672340565958
Kohl's,2021-04-18,West,California,Los Angeles,Women's Apparel,43,206.0,8858.0,1948.0,0.25,Outlet,-0.4387038697927587,0.12066351924649787,-0.8178358765376275,-1.9932554808937553,0.0012873419375581399
Kohl's,2021-04-19,West,California,Los Angeles,Men's Street Footwear,36,297.0,10692.0,4704.0,0.44,Outlet,-0.3384466274917706,0.5918849036516276,-0.31951590284783016,0.2305788899494726,-0.5660382453975762
Kohl's,2021-04-20,West,California,Los Angeles,Men's Athletic Footwear,35,225.0,7875.0,2362.0,0.3,Outlet,-0.5013734843258344,0.23423033641435645,-0.7089249823915006,-1.3768551998063734,-0.6557478587687534
Kohl's,2021-04-21,West,California,Los Angeles,Women's Street Footwear,35,233.0,8155.0,3425.0,0.42000000000000004,Outlet,-0.482759322563862,0.2792168903215145,-0.49888904507515464,0.010768417587764142,-0.6557478587687534
Kohl's,2021-04-22,West,California,Los Angeles,Women's Athletic Footwear,32,194.0,6208.0,2296.0,0.37,Outlet,-0.6280942929631103,0.04343263309059517,-0.72494256497836,-0.5525962926484578,-0.9406401665990053
Kohl's,2021-04-23,West,California,Los Angeles,Men's Apparel,39,165.0,6435.0,3861.0,0.6,Outlet,-0.6089613103839658,-0.16479310450907192,-0.4311550098773973,1.8864450444781373,-0.3107768733823138
Kohl's,2021-04-24,West,California,Los Angeles,Women's Apparel,48,264.0,12672.0,2787.0,0.25,Outlet,-0.24792495686254457,0.440106342695775,-0.6154068739438273,-1.9932554808937553,0.3536912387144174
Kohl's,2021-04-25,West,California,Los Angeles,Men's Street Footwear,30,285.0,8550.0,4018.0,0.47000000000000003,Outlet,-0.45755885743115476,0.5387308595392454,-0.40862373853605416,0.5546355785139029,-1.1453440731801674
Kohl's,2021-04-26,West,California,Los Angeles,Men's Athletic Footwear,37,272.0,10064.0,2918.0,0.29,Outlet,-0.3706970701975836,0.47856963929889923,-0.5894441874849999,-1.4982163633388579,-0.47872117583861706
Kohl's,2021-04-27,West,California,Los Angeles,Women's Street Footwear,33,240.0,7920.0,3643.0,0.46,Outlet,-0.49833771992633935,0.3173359915784561,-0.46400838572020486,0.4473573969152312,-0.8428957122353211
Kohl's,2021-04-28,West,California,Los Angeles,Women's Athletic Footwear,29,228.0,6612.0,2644.0,0.39999999999999997,Outlet,-0.5945051930076366,0.25128420576692717,-0.6451787747815442,-0.2121600376392765,-1.2527043819188772
Kohl's,2021-04-29,West,California,Los Angeles,Men's Apparel,38,224.0,8512.0,5107.0,0.6,Outlet,-0.45993204718924413,0.22849536906243284,-0.27304752684558226,1.8864450444781373,-0.393672340565958
Kohl's,2021-04-30,West,California,Los Angeles,Women's Apparel,51,224.0,11424.0,2627.0,0.25,Outlet,-0.3031646550908726,0.22849536906243284,-0.6488246564285145,-1.9932554808937553,0.5482551679706069
Kohl's,2021-05-01,West,California,Los Angeles,Men's Street Footwear,36,306.0,11016.0,4957.0,0.45,Outlet,-0.3225411604519442,0.6303640965237776,-0.2899004947670826,0.339341902441701,-0.5660382453975762
Kohl's,2021-05-02,West,California,Los Angeles,Men's Athletic Footwear,41,264.0,10824.0,3355.0,0.31,Outlet,-0.331909206261764,0.440106342695775,-0.5105615909400625,-1.2564240160120905,-0.1510283100271673
Kohl's,2021-05-03,West,California,Los Angeles,Women's Street Footwear,34,232.0,7888.0,3470.0,0.44,Outlet,-0.5004947077563231,0.2736784106850143,-0.4915105403073645,0.2305788899494726,-0.7479848331772926
Kohl's,2021-05-04,West,California,Los Angeles,Women's Athletic Footwear,36,223.0,8028.0,3050.0,0.38,Outlet,-0.4911216837997792,0.2227348561146309,-0.5644361104261167,-0.43829620643621675,-0.5660382453975762
Kohl's,2021-05-05,West,California,Los Angeles,Men's Apparel,43,230.0,9890.0,6131.0,0.6,Outlet,-0.3799892103652663,0.2625297811365988,-0.16973584806384667,1.8864450444781373,0.0012873419375581399
Kohl's,2021-05-06,West,California,Los Angeles,Women's Apparel,46,208.0,9568.0,2200.0,0.25,Outlet,-0.3976244623567607,0.133098547924674,-0.7490820304610422,-1.9932554808937553,0.2172466602947214
Kohl's,2021-05-07,West,California,Los Angeles,Men's Street Footwear,38,289.0,10982.0,5051.0,0.46,Outlet,-0.324188130022814,0.55669271798312,-0.27928069192291227,0.4473573969152312,-0.393672340565958
Kohl's,2021-05-08,West,California,Los Angeles,Men's Athletic Footwear,39,264.0,10296.0,2779.0,0.27,Outlet,-0.35855436813258434,0.440106342695775,-0.617031677911528,-1.7437868686455142,-0.3107768733823138
Kohl's,2021-05-09,West,California,Los Angeles,Women's Street Footwear,38,210.0,7980.0,3591.0,0.45,Outlet,-0.4943167524945179,0.14541514595934574,-0.4721352344001429,0.339341902441701,-0.393672340565958
Kohl's,2021-05-10,West,California,Los Angeles,Women's Athletic Footwear,39,195.0,7605.0,3041.0,0.39999999999999997,Outlet,-0.5199605027280001,0.050047650165831854,-0.5661065145705939,-0.2121600376392765,-0.3107768733823138
Kohl's,2021-05-11,West,California,Los Angeles,Men's Apparel,44,195.0,8580.0,5319.0,0.6,Outlet,-0.4556927242877764,0.050047650165831854,-0.2500540528169106,1.8864450444781373,0.07486787805518114
Kohl's,2021-05-12,West,California,Los Angeles,Women's Apparel,49,210.0,10290.0,2263.0,0.25,Outlet,-0.35886494284833537,0.14541514595934574,-0.7331247888470562,-1.9932554808937553,0.4198388634416208
Kohl's,2021-05-13,West,California,Los Angeles,Men's Street Footwear,36,256.0,9216.0,4331.0,0.47000000000000003,Outlet,-0.4175949271052922,0.4004639125762311,-0.36621852506908315,0.5546355785139029,-0.5660382453975762
Kohl's,2021-05-14,West,California,Los Angeles,Men's Athletic Footwear,43,264.0,11352.0,3405.0,0.3,Outlet,-0.306533238827495,0.440106342695775,-0.5021995427734806,-1.3768551998063734,0.0012873419375581399
Kohl's,2021-05-15,West,California,Los Angeles,Women's Street Footwear,33,208.0,6864.0,2882.0,0.42000000000000004,Outlet,-0.5745776067793567,0.133098547924674,-0.5964610062816315,0.010768417587764142,-0.8428957122353211
Kohl's,2021-05-16,West,California,Los Angeles,Women's Athletic Footwear,33,213.0,7029.0,2952.0,0.42,Outlet,-0.5619222381193639,0.16367285652567673,-0.5828962030962316,0.010768417587764142,-0.8428957122353211
Kohl's,2021-05-17,West,California,Los Angeles,Men's Apparel,46,210.0,9660.0,5989.0,0.6,Outlet,-0.3925259808319987,0.14541514595934574,-0.1829836504947058,1.8864450444781373,0.2172466602947214
Kohl's,2021-05-18,West,California,Los Angeles,Women's Apparel,46,208.0,9568.0,2296.0,0.25,Outlet,-0.3976244623567607,0.133098547924674,-0.72494256497836,-1.9932554808937553,0.2172466602947214
Kohl's,2021-05-19,West,California,Los Angeles,Men's Street Footwear,40,272.0,10880.0,5004.0,0.46,Outlet,-0.32915980463554917,0.47856963929889923,-0.2845656613734767,0.4473573969152312,-0.2299284184949977
Kohl's,2021-05-20,West,California,Los Angeles,Men's Athletic Footwear,42,264.0,11088.0,3326.0,0.3,Outlet,-0.31907017446958685,0.440106342695775,-0.5154688521347921,-1.3768551998063734,-0.0739848480855997
Kohl's,2021-05-21,West,California,Los Angeles,Women's Street Footwear,35,223.0,7805.0,3590.0,0.46,Outlet,-0.5061304330293352,0.2227348561146309,-0.47229267040051326,0.4473573969152312,-0.6557478587687534
Kohl's,2021-05-22,West,California,Los Angeles,Women's Athletic Footwear,33,221.0,7293.0,3063.0,0.42,Outlet,-0.5422787870295479,0.21113627596086335,-0.5620319831438193,0.010768417587764142,-0.8428957122353211
Kohl's,2021-05-23,West,California,Los Angeles,Men's Apparel,46,204.0,9384.0,5348.0,0.5700000000000001,Outlet,-0.4079701552675194,0.1081077602469987,-0.24698018446140113,1.5889687959392331,0.2172466602947214
Kohl's,2021-05-24,West,California,Los Angeles,Women's Apparel,49,238.0,11662.0,2798.0,0.25,Outlet,-0.29217877080117705,0.3065589873903825,-0.6131803647814116,-1.9932554808937553,0.4198388634416208
Kohl's,2021-05-25,West,California,Los Angeles,Men's Street Footwear,39,315.0,12285.0,5651.0,0.46,Outlet,-0.26445018961256905,0.6677313740066388,-0.2158250067907931,0.4473573969152312,-0.3107768733823138
Kohl's,2021-05-26,West,California,Los Angeles,Men's Athletic Footwear,42,288.0,12096.0,3386.0,0.28,Outlet,-0.27271080414291526,0.5522255873980432,-0.5053625707309005,-1.620521981219822,-0.0739848480855997
Kohl's,2021-05-27,West,California,Los Angeles,Women's Street Footwear,39,231.0,9009.0,4144.0,0.46,Outlet,-0.4296981997761494,0.2681161095574347,-0.3911690563030522,0.4473573969152312,-0.3107768733823138
Kohl's,2021-05-28,West,California,Los Angeles,Women's Athletic Footwear,35,224.0,7840.0,3135.0,0.39999999999999997,Outlet,-0.5037466502425151,0.22849536906243284,-0.5488987926792098,-0.2121600376392765,-0.6557478587687534
Kohl's,2021-05-29,West,California,Los Angeles,Men's Apparel,43,219.0,9417.0,5838.0,0.6,Outlet,-0.40609983391054905,0.19943272985447968,-0.19742016722452282,1.8864450444781373,0.0012873419375581399
Kohl's,2021-05-30,West,California,Los Angeles,Women's Apparel,44,232.0,10208.0,2552.0,0.25,Outlet,-0.3631277069610811,0.2736784106850143,-0.6651961356620326,-1.9932554808937553,0.07486787805518114
Foot Locker,2021-05-31,West,California,Los Angeles,Men's Street Footwear,36,147.0,5292.0,2381.0,0.45,Outlet,-0.7131437946631858,-0.3132245896957412,-0.7043967405115,0.339341902441701,-0.5660382453975762
Foot Locker,2021-06-01,West,California,Los Angeles,Men's Athletic Footwear,31,91.0,2821.0,1156.0,0.41,Outlet,-1.0482695129690103,-0.9280582120667101,-1.1127004156037077,-0.10030054349361513,-1.0413926102062483
Foot Locker,2021-06-02,West,California,Los Angeles,Women's Street Footwear,24,94.0,2256.0,879.0,0.38999999999999996,Outlet,-1.1673115510074195,-0.8865605441805808,-1.2674385300407556,-0.3248213988011674,-1.8496609050690025
Foot Locker,2021-06-03,West,California,Los Angeles,Women's Athletic Footwear,27,41.0,1107.0,509.0,0.46,Outlet,-1.352628860008294,-1.76941953402833,-1.3888123009090692,0.4473573969152312,-1.478600570001227
Sports Direct,2021-08-15,South,Texas,Dallas,Men's Apparel,26,113.0,2938.0,793.0,0.27,Outlet,-1.0266235605534029,-0.6507762869496615,-1.3255866158078429,-1.7437868686455142,-1.5976753673053168
Sports Direct,2021-08-16,South,Texas,Dallas,Women's Apparel,24,163.0,3912.0,1877.0,0.48,Outlet,-0.8741053618214343,-0.18046884817868658,-0.8388184925212898,0.6611864448160953,-1.8496609050690025
Sports Direct,2021-08-17,South,Texas,Dallas,Men's Street Footwear,22,230.0,4370.0,1398.0,0.32,Outlet,-0.8151263531097515,0.2625297811365988,-1.005309587748122,-1.1369086675714164,-2.1226686406445117
Sports Direct,2021-08-18,South,Texas,Dallas,Men's Athletic Footwear,23,215.0,4945.0,1780.0,0.36,Outlet,-0.749273737566181,0.17570301786766684,-0.868804662957555,-0.6677337495927713,-1.9833201187428118
Sports Direct,2021-08-19,South,Texas,Dallas,Women's Street Footwear,27,143.0,3861.0,1351.0,0.35,Outlet,-0.88109580967878,-0.3486578477889377,-1.0246319152796675,-0.7837209371518269,-1.478600570001227
Sports Direct,2021-08-20,South,Texas,Dallas,Women's Athletic Footwear,28,136.0,3808.0,1713.0,0.45,Outlet,-0.8884588942854071,-0.41310271891010175,-0.890486233785431,0.339341902441701,-1.363704708888332
Sports Direct,2021-08-21,South,Texas,Dallas,Men's Apparel,26,93.0,2418.0,773.0,0.32,Outlet,-1.1303761044999205,-0.900245677372246,-1.340011668320891,-1.1369086675714164,-1.5976753673053168
Sports Direct,2021-08-22,South,Texas,Dallas,Women's Apparel,26,155.0,4030.0,2055.0,0.51,Outlet,-0.858274530948101,-0.2451439753350901,-0.7876158716163242,0.9765721303571745,-1.5976753673053168
Sports Direct,2021-08-23,South,Texas,Dallas,Men's Street Footwear,22,203.0,4263.0,1662.0,0.38999999999999996,Outlet,-0.8283323946446071,0.10178386980455215,-0.9075660049500198,-0.3248213988011674,-2.1226686406445117
Sports Direct,2021-08-24,South,Texas,Dallas,Men's Athletic Footwear,31,236.0,7316.0,2926.0,0.39999999999999997,Outlet,-0.5406012301772698,0.295691419080455,-0.5878966493539433,-0.2121600376392765,-1.0413926102062483
Sports Direct,2021-08-25,South,Texas,Dallas,Women's Street Footwear,22,155.0,3100.0,1178.0,0.38,Outlet,-0.9980337523349512,-0.2451439753350901,-1.1020498518960915,-0.43829620643621675,-2.1226686406445117
Sports Direct,2021-08-26,South,Texas,Dallas,Women's Athletic Footwear,26,140.0,3640.0,1710.0,0.47000000000000003,Outlet,-0.9124945311502475,-0.3758848117156415,-0.8914767707832977,0.5546355785139029,-1.5976753673053168
Sports Direct,2021-08-27,South,Texas,Dallas,Men's Apparel,29,96.0,2784.0,1030.0,0.37,Outlet,-1.0553019599277331,-0.8596172150874524,-1.177895357995341,-0.5525962926484578,-1.2527043819188772
Sports Direct,2021-08-28,South,Texas,Dallas,Women's Apparel,27,153.0,4131.0,2230.0,0.54,Outlet,-0.8450882375725594,-0.26183108452000464,-0.7414271564398665,1.2857531031104286,-1.478600570001227
Sports Direct,2021-08-29,South,Texas,Dallas,Men's Street Footwear,22,231.0,3003.0,1201.0,0.39999999999999997,Outlet,-1.0149674424867945,0.2681161095574347,-1.091125596091164,-0.2121600376392765,-2.1226686406445117
Sports Direct,2021-08-30,South,Texas,Dallas,Men's Athletic Footwear,22,210.0,4410.0,1763.0,0.39999999999999997,Outlet,-0.8102723667097668,0.14541514595934574,-0.8742277418537485,-0.2121600376392765,-2.1226686406445117
Sports Direct,2021-08-31,South,Texas,Dallas,Women's Street Footwear,22,179.0,3580.0,1396.0,0.38999999999999996,Outlet,-0.9213483932167364,-0.06008123936325244,-1.0061185026095174,-0.3248213988011674,-2.1226686406445117
Sports Direct,2021-09-01,South,Texas,Dallas,Women's Athletic Footwear,22,149.0,2980.0,1460.0,0.49,Outlet,-1.0190628282151033,-0.2958654965941717,-0.9807905391690785,0.7670197914258248,-2.1226686406445117
Sports Direct,2021-09-02,South,Texas,Dallas,Men's Apparel,26,107.0,2782.0,1001.0,0.36,Outlet,-1.0556847492202293,-0.7206978027151215,-1.1940277954588774,-0.6677337495927713,-1.5976753673053168
Sports Direct,2021-09-03,South,Texas,Dallas,Women's Apparel,22,210.0,4620.0,2633.0,0.5700000000000001,Outlet,-0.7854900081405373,0.14541514595934574,-0.6475351886138486,1.5889687959392331,-2.1226686406445117
Sports Direct,2021-09-04,South,Texas,Dallas,Men's Street Footwear,22,233.0,3029.0,1151.0,0.38,Outlet,-1.0103754652843149,0.2792168903215145,-1.11514923446674,-0.43829620643621675,-2.1226686406445117
Sports Direct,2021-09-05,South,Texas,Dallas,Men's Athletic Footwear,22,248.0,5456.0,2291.0,0.42,Outlet,-0.6968846358518155,0.3595677611475315,-0.7261747105774623,0.010768417587764142,-2.1226686406445117
Sports Direct,2021-09-06,South,Texas,Dallas,Women's Street Footwear,22,200.0,3800.0,1519.0,0.39999999999999997,Outlet,-0.8895791946660098,0.08262451169524553,-0.9584055615361151,-0.2121600376392765,-2.1226686406445117
Sports Direct,2021-09-07,South,Texas,Dallas,Women's Athletic Footwear,27,182.0,4914.0,2407.0,0.49,Outlet,-0.7526239408427237,-0.0387050003071307,-0.698258385368954,0.7670197914258248,-1.478600570001227
Sports Direct,2021-09-08,South,Texas,Dallas,Men's Apparel,38,153.0,5814.0,2093.0,0.36,Outlet,-0.6630269610996006,-0.26183108452000464,-0.7772606940672534,-0.6677337495927713,-0.393672340565958
Sports Direct,2021-09-09,South,Texas,Dallas,Women's Apparel,34,264.0,8976.0,4667.0,0.52,Outlet,-0.4316533705008696,0.440106342695775,-0.3239800168267786,1.0803097517612874,-0.7479848331772926
Sports Direct,2021-09-10,South,Texas,Dallas,Men's Street Footwear,30,256.0,7680.0,2841.0,0.37,Outlet,-0.5147320705880121,0.4004639125762311,-0.6045599000469075,-0.5525962926484578,-1.1453440731801674
Sports Direct,2021-09-11,South,Texas,Dallas,Men's Athletic Footwear,40,280.0,11200.0,4592.0,0.41,Outlet,-0.3137154071713603,0.5159219258173925,-0.3331384838416935,-0.10030054349361513,-0.2299284184949977
